"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"99","P","Stephen Simpson","2","1:56.944","54:22.305","Green","Track","5.318","5.320","23.337","14.015","27.976","26.392","0.501","10.341","1.300","2.444","169.207","132.867"
"85","P","Simon Trummer","2","1:57.416","54:26.759","Green","Track","5.267","5.387","23.230","14.699","27.350","27.332","0.508","9.859","1.320","2.464","166.875","130.854"
"38","P","Pato O'Ward","2","1:59.523","54:34.631","Green","Track","5.245","4.964","22.796","14.934","27.560","30.379","0.527","9.381","1.294","2.443","160.859","133.483"
"52","P","Sebastian Saavedra","2","1:56.321","54:43.685","Green","Track","5.419","5.335","23.680","14.430","24.247","29.217","0.563","9.647","1.315","2.468","150.573","131.352"
"10","P","Renger Van Der Zande","2","2:02.913","54:55.434","Green","Track","5.249","5.213","23.220","15.903","29.229","27.759","0.980","11.624","1.291","2.445","86.503","133.793"
"77","P","Rene Rast","2","1:58.681","54:59.485","Green","Track","5.408","5.305","24.297","14.645","24.307","28.699","0.969","11.366","1.277","2.408","87.485","135.260"
"6","P","Juan Pablo Montoya","2","1:55.915","55:03.102","Green","Track","5.093","4.657","22.186","13.933","25.698","29.320","0.682","10.650","1.281","2.415","124.300","134.838"
"55","P","Jonathan Bomarito","2","1:54.523","55:06.630","Green","Track","5.133","5.041","22.352","14.104","23.974","28.322","0.799","11.106","1.284","2.408","106.099","134.523"
"7","P","Ricky Taylor","2","1:51.647","55:16.664","Green","Track","5.107","4.630","22.113","13.893","24.120","27.771","0.561","9.718","1.300","2.434","151.110","132.867"
"90","P","Tristan Vautier","2","1:53.086","55:25.818","Green","Track","5.189","4.983","22.100","13.726","28.992","24.588","0.494","9.279","1.294","2.441","171.605","133.483"
"22","P","Pipo Derani","2","1:49.992","55:30.629","Green","Track","5.092","4.871","22.210","13.752","23.775","24.725","0.658","11.213","1.284","2.412","128.834","134.523"
"5","P","Filipe Albuquerque","3","1:49.782","55:50.949","Green","Track","5.155","4.635","22.050","13.819","24.994","25.172","0.496","9.705","1.302","2.454","170.913","132.663"
"31","P","Felipe Nasr","3","1:49.551","55:55.915","Green","Track","5.160","4.594","22.327","13.947","24.155","25.528","0.497","9.600","1.296","2.447","170.569","133.277"
"54","P","Colin Braun","3","1:49.523","56:00.414","Green","Track","5.140","4.714","22.528","14.326","24.103","24.882","0.495","9.546","1.318","2.471","171.258","131.053"
"32","P","Paul Di Resta","3","1:54.078","56:11.356","Green","Track","5.337","5.179","23.400","14.679","25.497","25.691","0.505","9.975","1.317","2.498","167.867","131.152"
