"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"60","GS","Nate Stacy","4","2:13.726","31:07.413","Green","Track","6.290","6.402","27.304","16.696","29.447","30.475","0.583","11.876","1.627","3.026","145.408","106.163"
"7","GS","Alan Brynjolfsson","4","2:13.737","31:34.157","Green","Track","6.356","6.339","27.592","16.436","29.568","30.600","0.583","11.664","1.602","2.997","145.408","107.820"
"28","GS","Spencer Pumpelly","4","2:12.071","31:39.013","Green","Track","6.191","6.456","26.854","16.364","29.152","30.267","0.579","11.600","1.611","2.997","146.412","107.217"
"76","GS","Paul Holton","4","2:26.018","31:39.952","Green","Pit","6.283","6.426","27.134","16.401","29.804","31.758","0.634","13.776","4.076","9.726","133.711","42.377"
"5","GS","Joe Robillard","4","2:19.925","31:52.624","Green","Track","6.429","7.136","28.329","17.482","30.915","31.617","0.589","12.642","1.686","3.100","143.927","102.448"
"46","GS","Owen Trinkler","5","2:20.763","31:54.898","Green","Track","7.313","7.009","29.337","17.650","30.404","32.152","0.581","11.736","1.600","2.981","145.908","107.955"
"59","GS","Jack Roush Jr","4","2:23.719","31:57.265","Green","Track","6.233","7.088","31.414","18.452","32.195","31.120","0.576","12.011","1.620","3.010","147.175","106.622"
"69","GS","Corey Fergus","4","2:12.858","31:59.105","Green","Track","6.288","6.443","26.930","16.358","29.305","30.389","0.571","11.945","1.625","3.004","148.464","106.294"
"80","GS","Martin Barkey","5","2:13.139","32:01.196","Green","Track","6.299","6.363","27.346","16.383","29.243","30.622","0.582","11.661","1.620","3.020","145.658","106.622"
"09","GS","Conor Flynn","5","2:15.492","32:08.085","Green","Track","6.360","6.577","27.316","16.807","30.100","30.751","0.569","12.368","1.624","3.020","148.985","106.359"
"15","GS","Chase Briscoe","5","2:13.552","32:09.566","Green","Track","6.357","6.382","27.179","16.527","29.346","30.608","0.589","11.859","1.647","3.058","143.927","104.874"
"8","GS","Patrick Gallagher","5","2:16.690","32:14.636","Green","Track","6.230","6.295","27.007","16.533","29.460","33.977","0.625","11.917","1.624","3.022","135.636","106.359"
"3","GS","Kris Wilson","5","2:13.670","32:17.526","Green","Track","6.232","6.419","27.163","16.846","29.322","30.440","0.580","12.009","1.637","3.022","146.160","105.515"
"33","GS","Russell Ward","5","2:15.945","32:18.269","Green","Track","6.210","6.472","27.661","16.613","29.599","32.228","0.599","11.947","1.623","2.993","141.524","106.425"
"92","GS","Alexandre Premat","5","2:25.036","32:22.296","Green","Pit","6.137","6.470","26.873","16.713","29.304","30.777","0.677","13.948","4.483","9.654","125.218","38.529"
"19","GS","Ari Balogh","5","2:14.516","32:26.219","Green","Track","6.272","6.498","27.327","16.971","29.735","30.673","0.582","11.831","1.620","3.007","145.658","106.622"
"99","GS","Steven Phillips","5","2:15.585","32:36.418","Green","Track","6.329","6.871","27.676","16.626","29.832","30.795","0.569","12.261","1.618","3.008","148.985","106.754"
"26","GS","Jayson Clunie","5","2:14.020","32:39.181","Green","Track","6.276","6.660","26.932","16.583","29.735","30.444","0.563","12.200","1.631","2.996","150.573","105.903"
"56","GS","Jeff Mosing","5","2:20.408","32:42.191","Green","Track","6.286","6.422","27.773","17.322","33.536","31.084","0.580","12.633","1.686","3.086","146.160","102.448"
"65","GS","Brent Mosing","5","2:18.153","32:51.125","Green","Track","6.391","6.762","28.446","17.305","30.364","31.148","0.589","12.395","1.672","3.081","143.927","103.306"
"57","GS","Bryce Ward","5","2:15.867","32:51.607","Green","Track","6.264","6.650","27.620","16.834","30.005","30.624","0.573","12.614","1.649","3.034","147.945","104.747"
"38","GS","James Cox","5","2:17.918","32:57.748","Green","Track","6.277","6.940","28.229","16.874","29.645","32.732","0.592","11.973","1.627","3.029","143.197","106.163"
"4","GS","Ted Giovanis","5","2:21.906","33:08.495","Green","Track","6.607","7.187","29.139","17.437","30.966","32.177","0.590","13.000","1.697","3.106","143.683","101.784"
"82","GS","James Clay","5","2:16.172","33:16.897","Green","Track","6.212","6.448","27.738","17.573","30.124","30.818","0.572","12.133","1.594","2.960","148.204","108.361"
"39","GS","Tyler McQuarrie","5","2:12.886","33:17.329","Green","Track","6.200","6.321","26.951","16.404","29.365","30.431","0.577","12.042","1.608","2.987","146.920","107.417"
"7","GS","Alan Brynjolfsson","5","2:14.105","33:48.262","Green","Track","6.319","6.341","27.276","16.837","29.707","30.720","0.585","11.661","1.629","3.030","144.911","106.033"
"28","GS","Spencer Pumpelly","5","2:11.611","33:50.624","Green","Track","6.207","6.310","26.724","16.332","29.056","30.200","0.577","11.574","1.621","3.010","146.920","106.556"
"46","GS","Owen Trinkler","6","2:13.638","34:08.536","Green","Track","6.261","6.292","27.001","17.051","29.360","30.663","0.583","11.765","1.635","3.027","145.408","105.644"
"59","GS","Jack Roush Jr","5","2:14.556","34:11.821","Green","Track","6.233","6.712","27.274","16.576","29.644","30.815","0.581","12.019","1.651","3.051","145.908","104.620"
"69","GS","Corey Fergus","5","2:13.212","34:12.317","Green","Track","6.221","6.571","26.930","16.424","29.226","30.527","0.570","12.107","1.633","3.003","148.724","105.773"
"5","GS","Joe Robillard","5","2:20.411","34:13.035","Green","Track","6.496","7.021","28.205","17.798","30.749","31.504","0.614","13.308","1.659","3.057","138.066","104.115"
"09","GS","Conor Flynn","6","2:16.339","34:24.424","Green","Track","6.307","6.530","27.607","16.912","30.331","30.948","0.572","12.494","1.621","3.017","148.204","106.556"
"8","GS","Patrick Gallagher","6","2:14.549","34:29.185","Green","Track","6.272","6.273","27.076","16.608","29.526","31.543","0.617","12.000","1.616","3.018","137.395","106.886"
"3","GS","Kris Wilson","6","2:13.281","34:30.807","Green","Track","6.285","6.363","27.113","16.726","29.250","30.462","0.579","11.858","1.631","3.014","146.412","105.903"
"33","GS","Russell Ward","6","2:13.233","34:31.502","Green","Track","6.212","6.445","27.224","16.629","29.533","30.337","0.575","11.684","1.613","2.981","147.431","107.084"
"80","GS","Martin Barkey","6","2:32.500","34:33.696","Green","Pit","6.283","6.377","27.187","16.844","31.213","32.580","0.684","17.063","4.503","9.766","123.937","38.358"
"15","GS","Chase Briscoe","6","2:27.276","34:36.842","Green","Pit","6.363","6.335","27.188","16.648","30.638","32.411","0.625","13.225","4.022","9.821","135.636","42.946"
"99","GS","Steven Phillips","6","2:14.783","34:51.201","Green","Track","6.349","6.715","27.335","16.728","29.899","30.531","0.570","12.076","1.597","2.983","148.724","108.157"
"56","GS","Jeff Mosing","6","2:14.856","34:57.047","Green","Track","6.340","6.409","27.265","16.692","29.568","30.962","0.582","12.303","1.668","3.067","145.658","103.554"
"19","GS","Ari Balogh","6","2:31.506","34:57.725","Green","Pit","6.278","6.469","27.210","16.975","29.547","31.481","0.586","14.975","4.885","13.100","144.663","35.359"
"57","GS","Bryce Ward","6","2:21.048","35:12.655","Green","Track","6.347","7.450","30.139","17.942","30.500","31.112","0.580","12.302","1.645","3.031","146.160","105.001"
"38","GS","James Cox","6","2:16.334","35:14.082","Green","Track","6.320","6.739","27.861","16.738","29.593","31.791","0.587","12.000","1.648","3.057","144.417","104.810"
"65","GS","Brent Mosing","6","2:23.909","35:15.034","Green","Track","6.488","6.861","30.822","18.858","30.424","32.708","0.620","12.397","1.666","3.065","136.730","103.678"
"4","GS","Ted Giovanis","6","2:22.542","35:31.037","Finish","Track","6.648","7.361","29.008","17.177","31.139","32.901","0.592","12.934","1.687","3.095","143.197","102.387"
"82","GS","James Clay","6","2:33.708","35:50.605","Finish","Pit","6.235","6.573","27.188","16.627","29.981","35.553","0.858","14.738","3.757","12.198","98.803","45.975"
"39","GS","Tyler McQuarrie","6","2:34.516","35:51.845","Finish","Pit","6.207","6.564","27.233","16.801","30.344","37.488","0.642","13.918","4.638","10.681","132.045","37.242"
"7","GS","Alan Brynjolfsson","6","2:13.914","36:02.176","Finish","Track","6.349","6.317","27.519","16.678","29.463","30.586","0.584","11.742","1.637","3.039","145.159","105.515"
"46","GS","Owen Trinkler","7","2:13.736","36:22.272","Finish","Track","6.284","6.256","27.032","17.087","29.365","30.828","0.585","11.656","1.624","3.019","144.911","106.359"
"28","GS","Spencer Pumpelly","6","2:38.636","36:29.260","Finish","Pit","6.262","6.651","28.032","17.635","30.781","31.722","0.692","14.573","5.562","16.726","122.504","31.055"
"5","GS","Joe Robillard","6","2:19.723","36:32.758","Finish","Track","6.426","7.223","28.398","17.053","30.732","31.483","0.623","12.862","1.748","3.175","136.072","98.814"
"3","GS","Kris Wilson","7","2:13.476","36:44.283","Finish","Track","6.269","6.361","27.099","16.641","29.266","30.643","0.580","11.937","1.644","3.036","146.160","105.065"
"33","GS","Russell Ward","7","2:13.403","36:44.905","Finish","Track","6.183","6.527","27.240","16.536","29.326","30.433","0.571","11.948","1.633","3.006","148.464","105.773"
"69","GS","Corey Fergus","6","2:32.801","36:45.118","Finish","Pit","6.443","7.063","27.659","17.041","31.303","31.979","0.673","13.078","4.789","12.773","125.962","36.068"
"09","GS","Conor Flynn","7","2:33.565","36:57.989","Finish","Pit","6.364","6.903","27.624","17.072","30.159","31.328","0.692","15.810","5.935","11.678","122.504","29.103"
"8","GS","Patrick Gallagher","7","2:30.402","36:59.587","Finish","Pit","6.280","6.338","27.109","16.554","30.378","32.783","0.672","14.180","4.759","11.349","126.150","36.295"
"99","GS","Steven Phillips","7","2:15.482","37:06.683","Finish","Track","6.334","6.729","27.598","16.719","29.774","30.837","0.572","12.273","1.628","3.018","148.204","106.098"
"26","GS","Jayson Clunie","6","4:48.083","37:27.264","Finish","Pit","6.281","6.664","27.158","16.541","29.670","30.362","0.605","15.362","5.182","150.258","140.120","33.332"
"57","GS","Bryce Ward","7","2:15.989","37:28.644","Finish","Track","6.321","6.791","27.808","16.753","30.059","30.639","0.579","12.337","1.660","3.042","146.412","104.053"
"38","GS","James Cox","7","2:15.707","37:29.789","Finish","Track","6.294","6.675","27.781","16.914","29.636","31.105","0.586","12.011","1.648","3.057","144.663","104.810"
"65","GS","Brent Mosing","7","2:17.444","37:32.478","Finish","Track","6.399","6.862","28.122","16.885","29.990","31.367","0.585","12.458","1.687","3.089","144.911","102.387"
"56","GS","Jeff Mosing","7","2:37.872","37:34.919","Finish","Pit","6.273","6.575","28.707","17.261","30.883","32.462","0.671","16.138","5.069","13.833","126.338","34.075"
