"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"66","GTLM","Dirk Mueller","18","1:19.447","30:55.833","Green","Track","0.646","7.192","3.105","4.130","11.124","7.944","5.810","4.301","11.859","16.055","1.753","5.528","127.709"
"911","GTLM","Dirk Werner","18","1:19.231","30:58.921","Green","Track","0.639","7.083","3.043","4.174","11.105","7.922","5.697","4.376","11.859","16.181","1.700","5.452","129.108"
"14","GTD","Scott Pruett","18","1:21.619","31:05.726","Green","Track","0.645","7.189","3.005","4.494","11.575","8.098","5.924","4.412","12.194","16.747","1.766","5.570","127.907"
"33","GTD","Ben Keating","18","1:21.287","31:07.557","Green","Track","0.643","7.227","2.971","4.368","11.611","8.251","6.003","4.386","12.122","16.498","1.695","5.512","128.305"
"50","GTD","Gunnar Jeannette","18","1:21.138","31:12.835","Green","Track","0.643","7.224","2.880","4.418","11.417","8.199","5.952","4.380","12.138","16.632","1.720","5.535","128.305"
"10","P","Ricky Taylor","19","1:15.862","31:19.069","Green","Track","0.583","6.529","2.800","4.015","10.825","7.609","5.780","4.100","11.160","15.850","1.608","5.003","141.509"
"55","P","Tristan Nunez","19","1:15.667","31:20.589","Green","Track","0.583","6.557","2.912","4.046","10.705","7.423","5.694","4.162","11.173","15.732","1.650","5.030","141.509"
"5","P","Christian Fittipaldi","19","1:15.646","31:22.431","Green","Track","0.586","6.526","2.819","4.083","10.665","7.576","5.573","4.068","11.111","16.056","1.590","4.993","140.785"
"86","GTD","Oswaldo Negri Jr.","18","1:22.210","31:22.604","Green","Track","0.647","7.226","2.996","4.332","11.527","8.224","6.476","4.422","12.344","16.743","1.733","5.540","127.512"
"70","P","Tom Long","19","1:15.971","31:24.512","Green","Track","0.585","6.552","2.862","4.207","10.864","7.622","5.657","4.054","11.199","15.750","1.634","4.985","141.026"
"31","P","Eric Curran","19","1:16.096","31:25.080","Green","Track","0.585","6.513","2.957","4.153","10.843","7.733","5.659","4.013","11.082","15.912","1.626","5.020","141.026"
"52","P","Will Owen","19","1:17.140","31:30.539","Green","Track","0.582","6.568","2.830","4.139","11.106","7.902","5.638","4.107","11.277","16.255","1.676","5.060","141.753"
"96","GTD","Bret Curtis","18","1:24.006","31:36.814","Green","Track","0.648","7.223","3.193","4.587","11.887","8.436","6.061","4.530","12.422","17.669","1.777","5.573","127.315"
"912","GTLM","Laurens Vanthoor","19","1:20.421","31:36.894","Green","Track","0.640","7.082","2.949","4.183","10.954","7.824","5.807","4.305","11.990","17.561","1.686","5.440","128.906"
"57","GTD","Andrew Davis","17","1:24.505","31:37.803","Green","Track","0.653","7.253","3.057","4.553","11.961","8.340","6.103","4.490","12.508","18.249","1.746","5.592","126.340"
"25","GTLM","Bill Auberlen","19","1:20.587","31:38.530","Green","Track","0.634","7.027","2.862","4.205","11.694","8.695","5.852","4.510","11.926","16.022","1.734","5.426","130.126"
"4","GTLM","Oliver Gavin","19","1:20.209","31:39.092","Green","Track","0.634","7.037","2.968","4.086","11.165","8.429","5.933","4.377","12.186","16.228","1.727","5.439","130.126"
"54","GTD","Jonathan Bennett","18","1:25.836","31:42.386","Green","Track","0.665","7.273","3.071","4.584","12.085","9.148","6.317","4.552","12.735","17.947","1.812","5.647","124.060"
"85","P","Misha Goikhberg","19","1:16.946","31:43.967","Green","Track","0.582","6.483","2.893","4.167","10.961","7.703","5.794","4.124","11.130","16.338","1.707","5.064","141.753"
"2","P","Ryan Dalziel","19","1:16.043","31:44.108","Green","Track","0.582","6.492","2.854","4.047","10.723","7.617","5.694","4.092","11.183","16.179","1.599","4.981","141.753"
"48","GTD","Bryan Sellers","19","1:20.501","31:48.655","Green","Track","0.639","7.075","2.917","4.286","11.388","8.091","5.983","4.405","12.149","16.347","1.721","5.500","129.108"
"15","GTD","Jack Hawksworth","19","1:20.644","31:50.333","Green","Track","0.638","7.121","2.910","4.193","11.328","8.073","5.870","4.553","12.054","16.571","1.782","5.551","129.310"
"28","GTD","Daniel Morad","19","1:20.700","31:51.102","Green","Track","0.642","7.162","2.910","4.217","11.453","8.159","5.903","4.398","12.141","16.506","1.707","5.502","128.505"
"16","GTD","Corey Lewis","19","1:20.728","31:51.652","Green","Track","0.647","7.185","3.000","4.215","11.293","8.178","5.958","4.379","12.016","16.582","1.721","5.554","127.512"
"991","GTD","Jan Heylen","19","1:20.660","31:52.741","Green","Track","0.646","7.150","2.959","4.262","11.374","8.168","5.957","4.441","11.972","16.482","1.728","5.521","127.709"
"93","GTD","Katherine Legge","19","1:20.926","31:53.910","Green","Track","0.642","7.124","2.939","4.200","11.450","8.163","5.952","4.562","12.061","16.623","1.720","5.490","128.505"
"75","GTD","Boris Said","19","1:21.043","31:57.870","Green","Track","0.646","7.215","3.057","4.241","11.432","8.191","5.907","4.443","12.160","16.469","1.739","5.543","127.709"
"73","GTD","Patrick Lindsey","19","1:21.016","31:58.556","Green","Track","0.648","7.173","3.036","4.314","11.390","8.139","5.945","4.451","12.033","16.551","1.769","5.567","127.315"
"63","GTD","Christina Nielsen","19","1:20.657","32:00.582","Green","Track","0.641","7.132","2.891","4.306","11.522","8.114","5.875","4.390","12.039","16.546","1.719","5.482","128.705"
"24","GTLM","Martin Tomczyk","19","1:18.941","32:01.827","Green","Track","0.635","7.043","2.950","4.054","11.050","8.034","5.712","4.465","11.810","16.008","1.716","5.464","129.921"
"3","GTLM","Antonio Garcia","19","1:18.522","32:03.466","Green","Track","0.639","7.114","3.044","4.196","10.939","7.878","5.647","4.362","11.757","15.812","1.695","5.439","129.108"
"67","GTLM","Ryan Briscoe","19","1:19.536","32:12.275","Green","Track","0.641","7.213","3.237","4.187","11.024","7.943","6.001","4.378","11.796","15.928","1.713","5.475","128.705"
"66","GTLM","Dirk Mueller","19","1:19.202","32:15.035","Green","Track","0.645","7.207","3.103","4.073","10.986","7.920","5.692","4.298","11.935","16.085","1.736","5.522","127.907"
"911","GTLM","Dirk Werner","19","1:18.790","32:17.711","Green","Track","0.639","7.076","3.011","4.092","11.033","7.887","5.675","4.316","11.827","16.088","1.697","5.449","129.108"
"14","GTD","Scott Pruett","19","1:21.653","32:27.379","Green","Track","0.646","7.197","3.043","4.371","11.638","8.092","5.923","4.423","12.224","16.797","1.757","5.542","127.709"
"33","GTD","Ben Keating","19","1:21.437","32:28.994","Green","Track","0.639","7.229","2.901","4.338","11.518","8.176","5.911","4.346","12.139","17.011","1.709","5.520","129.108"
"50","GTD","Gunnar Jeannette","19","1:20.852","32:33.687","Green","Track","0.644","7.230","2.902","4.220","11.347","8.154","5.987","4.334","12.066","16.724","1.717","5.527","128.106"
"10","P","Ricky Taylor","20","1:15.324","32:34.393","Green","Track","0.586","6.528","2.800","3.956","10.692","7.519","5.613","4.024","11.269","15.734","1.610","4.993","140.785"
"55","P","Tristan Nunez","20","1:15.636","32:36.225","Green","Track","0.584","6.571","2.865","4.102","10.664","7.447","5.658","4.140","11.162","15.775","1.634","5.034","141.267"
"5","P","Christian Fittipaldi","20","1:15.192","32:37.623","Green","Track","0.585","6.531","2.874","4.111","10.720","7.544","5.548","4.063","11.056","15.582","1.589","4.989","141.026"
"70","P","Tom Long","20","1:16.278","32:40.790","Green","Track","0.580","6.512","2.859","4.136","11.160","7.881","5.712","4.066","11.129","15.602","1.636","5.005","142.241"
"31","P","Eric Curran","20","1:16.761","32:41.841","Green","Track","0.581","6.503","2.962","4.116","10.983","7.866","5.975","4.181","11.085","15.873","1.617","5.019","141.997"
"86","GTD","Oswaldo Negri Jr.","19","1:22.894","32:45.498","Green","Track","0.648","7.196","3.063","4.400","11.604","8.375","6.600","4.486","12.362","16.849","1.753","5.558","127.315"
"52","P","Will Owen","20","1:17.353","32:47.892","Green","Track","0.585","6.516","2.879","4.057","11.155","7.896","5.688","4.145","11.330","16.380","1.663","5.059","141.026"
"912","GTLM","Laurens Vanthoor","20","1:18.501","32:55.395","Green","Track","0.636","7.129","2.997","4.211","10.916","7.821","5.753","4.291","11.744","15.870","1.685","5.448","129.717"
"96","GTD","Bret Curtis","19","1:24.206","33:01.020","Green","Track","0.648","7.311","3.393","4.550","12.121","8.409","6.156","4.499","12.420","17.306","1.794","5.599","127.315"
"25","GTLM","Bill Auberlen","20","1:22.619","33:01.149","Green","Track","0.628","7.001","3.065","4.380","11.822","8.304","6.379","4.511","12.065","17.283","1.730","5.451","131.369"
"4","GTLM","Oliver Gavin","20","1:22.385","33:01.477","Green","Track","0.634","7.039","3.034","4.191","11.694","8.323","6.263","4.301","12.613","17.133","1.709","5.451","130.126"
"57","GTD","Andrew Davis","18","1:24.650","33:02.453","Green","Track","0.650","7.236","3.033","4.391","12.043","8.424","6.483","4.581","13.483","16.974","1.739","5.613","126.923"
"2","P","Ryan Dalziel","20","1:18.401","33:02.509","Green","Track","0.575","6.490","3.067","4.315","11.776","8.508","5.676","4.090","11.225","16.088","1.595","4.996","143.478"
"85","P","Misha Goikhberg","20","1:19.738","33:03.705","Green","Track","0.578","6.497","2.826","4.390","11.803","9.193","5.976","4.238","11.151","16.396","1.639","5.051","142.734"
"54","GTD","Jonathan Bennett","19","1:25.606","33:07.992","Green","Track","0.654","7.208","3.058","4.567","12.003","9.147","6.499","4.545","12.761","17.760","1.787","5.617","126.147"
"48","GTD","Bryan Sellers","20","1:20.512","33:09.167","Green","Track","0.640","7.059","2.864","4.229","11.307","8.108","5.937","4.437","12.092","16.589","1.727","5.523","128.906"
"15","GTD","Jack Hawksworth","20","1:20.594","33:10.927","Green","Track","0.641","7.150","2.873","4.231","11.331","8.058","5.891","4.493","12.037","16.574","1.762","5.553","128.705"
"28","GTD","Daniel Morad","20","1:20.597","33:11.699","Green","Track","0.641","7.167","2.937","4.194","11.245","8.145","5.936","4.552","12.096","16.425","1.725","5.534","128.705"
"16","GTD","Corey Lewis","20","1:20.592","33:12.244","Green","Track","0.647","7.188","2.950","4.283","11.288","8.163","5.954","4.465","12.004","16.391","1.715","5.544","127.512"
"991","GTD","Jan Heylen","20","1:20.779","33:13.520","Green","Track","0.644","7.147","2.963","4.255","11.362","8.135","5.908","4.430","12.039","16.486","1.804","5.606","128.106"
"93","GTD","Katherine Legge","20","1:20.435","33:14.345","Green","Track","0.643","7.125","2.937","4.225","11.371","8.074","5.891","4.481","11.968","16.484","1.728","5.508","128.305"
"75","GTD","Boris Said","20","1:21.075","33:18.945","Green","Track","0.647","7.214","2.993","4.252","11.432","8.178","5.842","4.454","12.137","16.613","1.753","5.560","127.512"
"73","GTD","Patrick Lindsey","20","1:20.751","33:19.307","Green","Track","0.648","7.177","2.952","4.280","11.367","8.042","6.117","4.482","11.975","16.415","1.752","5.544","127.315"
"24","GTLM","Martin Tomczyk","20","1:19.602","33:21.429","Green","Track","0.633","7.006","2.998","4.083","11.139","8.031","5.828","4.406","11.865","16.444","1.715","5.454","130.332"
"63","GTD","Christina Nielsen","20","1:22.035","33:22.617","Green","Track","0.640","7.118","2.878","4.402","11.404","8.186","5.964","4.418","12.029","17.766","1.725","5.505","128.906"
"3","GTLM","Antonio Garcia","20","1:19.355","33:22.821","Green","Track","0.637","7.089","3.037","4.162","11.018","7.907","5.674","4.375","11.741","16.608","1.677","5.430","129.513"
"67","GTLM","Ryan Briscoe","20","1:19.283","33:31.558","Green","Track","0.639","7.169","3.191","4.148","11.006","7.970","5.793","4.370","11.757","16.007","1.729","5.504","129.108"
"66","GTLM","Dirk Mueller","20","1:19.173","33:34.208","Green","Track","0.643","7.208","3.091","4.126","10.962","7.836","5.686","4.350","11.900","16.138","1.719","5.514","128.305"
"911","GTLM","Dirk Werner","20","1:19.209","33:36.920","Green","Track","0.637","7.063","3.027","4.124","11.091","7.894","5.786","4.351","11.868","16.211","1.701","5.456","129.513"
"14","GTD","Scott Pruett","20","1:21.634","33:49.013","Green","Track","0.644","7.180","3.038","4.353","11.647","8.130","5.942","4.416","12.189","16.799","1.757","5.539","128.106"
"33","GTD","Ben Keating","20","1:21.194","33:50.188","Green","Track","0.646","7.219","2.946","4.411","11.602","8.184","5.922","4.417","12.090","16.535","1.704","5.518","127.709"
"10","P","Ricky Taylor","21","1:16.040","33:50.433","Green","Track","0.583","6.486","2.825","4.113","10.743","7.585","5.600","4.136","11.084","16.294","1.604","4.987","141.509"
"55","P","Tristan Nunez","21","1:16.058","33:52.283","Green","Track","0.587","6.569","2.837","4.078","10.773","7.508","5.750","4.254","11.000","15.898","1.714","5.090","140.545"
"50","GTD","Gunnar Jeannette","20","1:22.211","33:55.898","Green","Track","0.643","7.223","2.987","4.284","11.432","8.210","6.194","4.332","12.102","17.551","1.724","5.529","128.305"
"70","P","Tom Long","21","1:15.781","33:56.571","Green","Track","0.579","6.548","2.821","4.112","10.747","7.577","5.633","4.220","11.153","15.684","1.678","5.029","142.487"
"31","P","Eric Curran","21","1:15.540","33:57.381","Yellow","Track","0.586","6.519","2.883","4.071","10.610","7.654","5.603","4.043","11.067","15.915","1.594","4.995","140.785"
"52","P","Will Owen","21","1:19.484","34:07.376","Yellow","Track","0.584","6.514","2.865","4.061","11.249","7.913","5.820","4.298","12.318","16.801","1.687","5.374","141.267"
"86","GTD","Oswaldo Negri Jr.","20","1:23.433","34:08.931","Yellow","Track","0.650","7.219","2.966","4.342","11.586","8.238","5.959","4.560","13.758","16.894","1.724","5.537","126.923"
"912","GTLM","Laurens Vanthoor","21","1:19.433","34:14.828","Yellow","Track","0.639","7.100","2.959","4.107","10.916","7.791","5.725","4.296","11.687","16.569","1.810","5.834","129.108"
"25","GTLM","Bill Auberlen","21","1:21.230","34:22.379","Yellow","Track","0.630","7.061","3.045","4.249","11.206","7.916","5.763","4.431","11.686","17.536","1.994","5.713","130.952"
"4","GTLM","Oliver Gavin","21","1:23.784","34:25.261","Yellow","Track","0.632","7.014","3.078","4.310","11.214","7.933","5.819","4.367","11.839","18.750","2.120","6.708","130.538"
"2","P","Ryan Dalziel","21","1:23.426","34:25.935","Yellow","Track","0.581","6.487","3.297","4.670","12.130","7.910","5.710","4.094","11.111","18.913","1.871","6.652","141.997"
"85","P","Misha Goikhberg","21","1:22.761","34:26.466","Yellow","Track","0.579","6.404","2.838","4.515","11.976","8.118","6.055","4.140","11.145","18.773","1.745","6.473","142.487"
"96","GTD","Bret Curtis","20","1:26.773","34:27.793","Yellow","Track","0.645","7.305","3.420","4.743","12.165","8.378","6.245","4.583","12.805","18.962","1.834","5.688","127.907"
"57","GTD","Andrew Davis","19","1:26.008","34:28.461","Yellow","Track","0.651","7.221","3.136","4.967","12.123","8.303","6.011","4.553","12.281","19.328","1.771","5.663","126.728"
"48","GTD","Bryan Sellers","21","1:24.521","34:33.688","Yellow","Track","0.640","7.060","2.925","4.335","11.596","8.605","6.192","4.432","12.365","19.089","1.746","5.536","128.906"
"5","P","Christian Fittipaldi","21","1:56.950","34:34.573","Yellow","Pit","0.584","6.497","2.775","4.100","10.640","7.641","5.629","4.269","11.253","43.247","4.982","15.333","141.267"
"15","GTD","Jack Hawksworth","21","1:24.018","34:34.945","Yellow","Track","0.644","7.140","2.886","4.263","11.402","8.106","6.065","4.570","12.400","19.130","1.825","5.587","128.106"
"54","GTD","Jonathan Bennett","20","1:27.500","34:35.492","Yellow","Track","0.652","7.197","3.103","4.521","12.005","8.930","6.524","4.632","12.979","19.428","1.832","5.697","126.534"
"28","GTD","Daniel Morad","21","1:24.886","34:36.585","Yellow","Track","0.643","7.164","2.894","4.321","11.327","8.154","6.013","4.645","12.244","19.907","1.869","5.705","128.305"
"16","GTD","Corey Lewis","21","1:25.662","34:37.906","Yellow","Track","0.646","7.167","2.966","4.198","11.345","8.177","5.939","4.510","13.182","19.331","1.915","6.286","127.709"
"991","GTD","Jan Heylen","21","1:25.269","34:38.789","Yellow","Track","0.648","7.171","2.974","4.253","11.365","8.182","5.994","4.417","12.975","19.159","1.920","6.211","127.315"
"93","GTD","Katherine Legge","21","1:27.023","34:41.368","Yellow","Track","0.642","7.114","2.953","4.191","11.513","8.215","6.033","4.496","14.391","19.252","2.052","6.171","128.505"
"75","GTD","Boris Said","21","1:24.088","34:43.033","Yellow","Track","0.648","7.226","3.001","4.249","11.492","8.168","5.969","4.475","13.304","18.072","1.823","5.661","127.315"
"73","GTD","Patrick Lindsey","21","1:25.362","34:44.669","Yellow","Track","0.645","7.155","2.989","4.330","11.517","8.118","6.031","4.448","13.583","18.475","1.961","6.110","127.907"
"24","GTLM","Martin Tomczyk","21","1:25.083","34:46.512","Yellow","Track","0.633","7.025","2.939","4.087","11.104","7.999","5.831","4.913","14.101","18.223","2.031","6.197","130.332"
"63","GTD","Christina Nielsen","21","1:25.362","34:47.979","Yellow","Track","0.640","7.113","2.926","4.365","11.560","8.161","6.153","4.475","13.293","19.250","1.803","5.623","128.906"
"3","GTLM","Antonio Garcia","21","1:30.985","34:53.806","Yellow","Track","0.637","7.063","3.179","4.260","11.502","8.135","6.572","5.521","15.716","19.666","2.110","6.624","129.513"
