"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"45","GT3P","Charlie Luck IV","2","2:12.373","5:22.838","Green","Track","6.123","6.886","26.989","16.675","28.704","29.817","0.543","12.309","1.526","2.801","156.119","113.190"
"99","GT3P","Alan Metni","2","2:19.318","5:29.928","Green","Track","6.207","6.890","27.315","17.702","29.025","34.770","0.616","12.455","1.528","2.810","137.618","113.041"
"52","GT3G","Kurt Fazekas","1","5:32.099","5:32.099","Green","Track","26.442","14.886","35.119","19.183","34.309","31.268","0.754","0.000","0.000","2.968","112.431","0.000"
"35","GT3CP","Nelson Mason","1","5:33.034","5:33.034","Green","Track","0.000","11.713","29.445","17.221","29.974","30.322","0.571","12.592","1.536","2.810","148.464","112.453"
"16","GT3CP","Jeff Kingsley","1","5:34.851","5:34.851","Green","Track","0.000","11.622","29.751","17.094","30.307","30.417","0.582","12.668","1.560","2.836","145.658","110.723"
"77","GT3CP","Patrick Dussault","2","2:18.543","5:35.732","Green","Track","7.217","7.689","28.164","16.908","30.356","30.456","0.639","12.783","1.532","2.799","132.665","112.746"
"44","GT3G","Greg Palmer","1","5:42.061","5:42.061","Green","Track","33.413","13.024","31.865","17.882","30.848","30.641","0.587","13.303","1.650","2.989","144.417","104.683"
"61","GT3P","Scott Welham","1","5:43.373","5:43.373","Green","Track","32.887","13.083","31.264","17.727","30.456","31.353","0.554","12.551","1.553","2.835","153.019","111.222"
"74","GT3G","Tom Kerr","1","5:49.935","5:49.935","Green","Track","21.428","11.821","31.029","17.816","31.572","31.854","0.600","13.951","1.626","2.963","141.288","106.228"
"5","GT3G","Rob Ferriol","1","6:02.898","6:02.898","Green","Track","31.352","11.162","29.062","17.067","30.233","30.888","0.571","12.591","1.604","2.928","148.464","107.685"
"24","GT3P","Adan Ramos","2","2:21.285","6:14.618","Green","Track","6.800","7.909","27.761","16.946","30.594","32.493","0.567","13.568","1.676","2.971","149.511","103.059"
"25","GT3G","Victor Gomez Donato","2","2:10.354","6:15.386","Green","Track","6.151","6.775","26.270","15.972","28.539","29.472","0.561","12.192","1.553","2.869","151.110","111.222"
"83","GT3CP","Max Tullman","2","2:12.713","6:16.281","Green","Track","5.947","6.456","26.513","16.009","30.698","30.187","0.548","11.949","1.567","2.839","154.695","110.228"
"98","GT3CP","Zacharie Richard Robichon","2","2:14.676","6:22.434","Green","Track","6.025","6.507","26.062","15.796","28.069","34.961","0.722","12.222","1.517","2.795","117.414","113.861"
"36","GT3P","Michael Levitas","1","6:35.640","6:35.640","Green","Track","0.000","0.000","0.000","0.000","29.787","30.352","0.556","12.493","1.549","2.839","152.469","111.509"
"3","GT3P","Trenton Estep","3","2:07.867","6:39.165","Green","Track","5.875","6.296","25.786","15.892","28.217","29.066","0.544","11.791","1.495","2.765","155.832","115.537"
"56","GT3P","David Baker","3","2:08.730","6:48.616","Green","Track","5.936","6.255","25.809","15.786","28.458","29.505","0.549","12.065","1.540","2.827","154.413","112.161"
"42","GT3G","Bill Smith","3","2:11.463","6:54.953","Green","Track","6.104","6.458","26.446","16.431","28.638","29.846","0.561","12.456","1.601","2.922","151.110","107.887"
